TOD,PC1,PC2
0.006021438863064,0.1851793280593045,0.17700354006829996
0.0154433843788352,0.21179515514576475,-0.19900103707080816
0.0173694865991158,-0.781666859180339,-0.3218814127470926
0.0217868349329398,-0.809609204924671,0.06130228403944683
0.0236539792007251,0.22132652851718554,-0.34167133693772644
0.0912510183968422,-0.7699376637442158,-0.487414987921041
0.109828407190697,0.19658050769340815,0.022369029019528225
0.113440764064444,0.18660555522360553,0.1607014645994865
0.137447118292763,0.22579940258180647,-0.37284799876027325
0.175701572519407,0.19782364740275102,0.0007149557161555956
0.188459931666573,0.20146231502591785,-0.045943934766669074
0.211014437875058,-0.8217155673830288,0.24581533822629104
0.29193173530297,0.18448133886563442,0.19024210740857075
0.321331506043033,-0.7765395688795204,-0.377984646910586
0.352163255010744,0.1956976620502738,0.041372908784573406
0.359107591030253,0.18132192476487577,0.24029286217157997
0.359681342589083,0.22000969928944417,-0.2942233564906644
0.387224537220685,-0.8212046755442505,0.23194119514975245
0.388651758449078,-0.8086930182356361,0.07212354894256674
0.420748324349751,0.204587167357405,-0.08242726653317126
0.437709928746239,0.2148178758401921,-0.20774010594296546
0.440163796884805,0.18749103223399086,0.16429423041140853
0.449688614212724,0.2006056115837901,-0.007915306185848145
0.450025487950132,0.19185416981747908,0.10533872338555682
0.451402088647877,0.19861087928719495,0.019030362396938144
0.452679007574816,0.19403993214757412,0.08164267679323653
0.453375419463321,0.20595759237326597,-0.08080872603625389
0.45608622308921,0.18948514771364663,0.1422576599586339
0.462730269483455,0.1948667817679154,0.06744858581410264
0.470708590529088,0.2002954004555577,-0.005967646319794324
0.47167714332029,0.19257959007280356,0.09157578707752166
0.527471619719246,-0.7875878457705824,-0.21552825109894674
0.536512957449926,0.19527610024597503,0.05436990730466194
0.540999949491896,0.20839720177591162,-0.11805849268216237
0.541269050941392,0.18408765766171115,0.2018104396503442
0.551418591570473,0.22367086601169095,-0.3465724481018261
0.55346785118836,0.19087819743876464,0.11375053741240639
0.55387852468264,0.19718555772892712,0.04137438870619155
0.555116611760192,0.1964810779842485,0.05588498392249372
0.564606244871735,0.190256654126901,0.14430268218363887
0.575949590945403,0.1856991853126996,0.20777209102618624
0.582019976212569,0.16697253381790067,0.4542379703443987
0.584430480880847,0.1898386632501133,0.12912267031200436
0.586765822437222,0.2048938412002698,-0.08279809399144787
0.617047406540971,0.16311664317604121,0.5003228077982964
0.623406931075868,0.21940730282762957,-0.29532760272965064
0.630493923357263,0.18920444804666806,0.11452034397766248
0.631887316538843,-0.8081614587677504,0.04412073783910515
0.632004751630834,-0.8032751531316533,-0.019120310156417037
0.635926384697436,0.19157611871333596,0.08974757586111165
0.638875774665152,0.1904182731183779,0.10095219788978364
0.639047426527176,-0.8209629823676664,0.22893724466928758
0.653490672021814,0.2070573176475316,-0.13709943794803145
0.655183366782917,0.19874100923787175,-0.012222535230745995
0.660076370133045,0.1906930122381591,0.11112926617552783
0.664209238405918,0.22492889842565603,-0.3607888146516664
0.704552283446089,0.1973575489307132,0.01147707879185095
0.704582336230196,0.20140680405546654,-0.049761591896660205
0.705107123421253,0.19877213620123396,-0.01143276476181838
0.708159050419622,-0.7946431019392283,-0.13055658332375125
0.721130109732367,-0.8150128637825795,0.1564586238473717
0.723940541018978,0.17938923550864266,0.2641582623780604
0.725046661095401,0.19997892644432413,-0.023752138760175137
0.72812901198104,0.20118277494772138,-0.034646344154143575
0.735114955850561,0.18387936131786498,0.21384076341949157
0.754032752756077,0.20740740326224785,-0.10917390319862459
0.758436057398301,0.18837470128482964,0.14923155978447758
0.788774447231456,0.2172115062438449,-0.2616120596211254
0.805917490799167,0.18917467280222705,0.11183977238866209
0.809624526166911,-0.8028277915305982,-0.03298338033455363
0.811564342861653,0.18963463516946233,0.10135910451232337
0.813164197951503,0.1884962363405675,0.12396225666605941
0.81449711200813,0.21716110214423243,-0.27522894362147643
0.835650220116364,0.1930267567347374,0.06010441226194594
0.838925124910112,0.19096903686477526,0.07540550866264893
0.840674674778811,-0.807087150484614,0.01561146758298428
0.879670348468173,-0.7980546420136991,-0.1105786582280274
0.885572030982391,0.20515929895291002,-0.12697034876705496
0.90201319184738,-0.7950978023816728,-0.14579691410131174
0.902845014986215,0.19061225757205583,0.0875320249222131
0.90842340486818,0.18971789861578292,0.08686996245618034
0.914361051966949,0.18161079813844042,0.19970935116039357
0.924196182648771,0.17933356502668657,0.23656501639581734
0.924918755995835,0.20341428261263858,-0.07459674136645271
0.92917625126989,0.18238468830229332,0.20740135967221088
0.938742308499254,0.2257896920599717,-0.38857397362019935
0.962457029138348,0.1959029689336497,0.021388953686890807
0.964772715064551,0.22567308676586262,-0.3853955916856469
0.969157330478309,-0.8418295244835823,0.5114564839557797
0.991060264575667,0.2231064654433465,-0.36454859437906784
0.993018970289952,0.22572422861158523,-0.4032427865482347
