0,1,2,3,TOD
-0.09329207165865164,0.01671489401763061,0.0004878745464626695,0.10238592414281086,0.0
0.024381809288649147,-0.07462179939840982,0.08126178783013491,0.08922047712987058,0.0169665814343902
0.0009501089639216628,-0.02910351469210825,0.07057579680173423,-0.09303926341055302,0.0661673237451101
0.04561622713337404,-0.09970369588022848,0.08740646044002913,0.06616763075536151,0.0231052980216988
-0.015099273028046542,0.01797209578527871,0.06021675934918757,-0.01133190542261817,0.0150851573643769
-0.0734415248932176,-0.013777209240207972,0.11223912854238978,-0.0011887089887363156,0.0752923830556955
-0.028455542356550293,-0.06569500854011097,0.0916506835450315,-0.05785876421047797,0.107280811311094
-0.02124966139779515,-0.04599522468711294,0.08659139311165605,-0.036656021462781456,0.135406575753586
0.10670498121691806,-0.11267750328854301,0.07443022666660208,0.08792736538449508,0.0891343463588538
-0.022780271573491825,0.0001069895047341298,0.06541616249370477,-0.09741255914437714,0.229828892809245
0.08044938782040238,0.29241201040560655,0.2646495769640285,0.0033494670345113704,0.184088387385226
-0.17309789408843784,0.0958231381235002,0.04565148251866329,-0.07088962717838801,0.28516004385258
-0.047885853630183606,-0.002598586366682655,-0.08183990317589225,-0.06879955336933213,0.413076999068102
-0.08591595254233353,0.015504472091994568,-0.03698382178345494,-0.010387143850014968,0.424477944114366
-0.1066135663899085,0.05455786079974996,-0.03937267589764867,-0.07160708162869463,0.378242419927555
0.06797598952812058,0.1776635245660225,-0.022645654907453704,0.06484554258408023,0.379636535122511
-0.0688986425771963,0.07525011292295837,-0.12728091334887812,-0.022074635355544447,0.343994424374285
-0.14530544727055011,0.0864980075918832,-0.01895958923873573,0.03125572773277857,0.442858856580529
-0.05473906080362884,0.010107559367020012,0.11262905346761802,-0.03383127230544678,0.495037025992243
-0.15004613359727126,0.0701729969584097,-0.03074731837641166,0.04385621990247599,0.45978996486202
-0.060617481123146306,0.01370903956741415,0.07029009593077444,-0.12696338586512124,0.42755674488918
-0.16439847494325377,0.07926991769223425,-0.05631706724481765,0.04510151408398517,0.460736050960286
-0.10234428869677722,0.0222858748497405,-0.04674898349380851,-0.0011250110652567254,0.484182793335954
-0.1407812598453668,0.06473624101359196,-0.05986621678069797,0.07548221301189098,0.479896784923484
-0.04584305388239605,-0.022747177911729574,-0.048530705952320424,-0.009591358577323777,0.439257571006539
-0.09298491901333146,0.023144708416241912,0.004819246052634226,-0.06684298492174888,0.451996710124293
0.018240816092759064,0.2063435707554826,-0.036410501542077325,-0.03327120086774161,0.463281442569216
-0.18811438642262496,0.05331079676326864,-0.04011889747866684,0.0014058627743765287,0.551509555410185
-0.027263440666523895,-0.03399862474166516,-0.1271603576302198,-0.036620496789727106,0.593972935364729
-0.0361178632358768,0.043978103476382056,-0.019016915069033604,-0.07268209557567383,0.586982785430344
0.03627893186003392,-0.04442360371131073,-0.07355975166191901,-0.055079115135256304,0.570873945526372
0.0934471605192977,-0.03168723484615435,-0.11415078558893904,-0.018170748170188007,0.53862780485368
0.023195687336799203,-0.08796038697438342,-0.0959778390966838,-0.03188803580055554,0.593956528592839
-0.14297366881431395,0.07518854374812588,0.00611821255155593,0.018309744425977593,0.562589779560688
-0.03738963599116171,-0.037002173655811675,0.010660234685913601,-0.026179449207291313,0.592459922794371
-0.1223847368960677,0.08337301675157244,-0.0900999292598098,0.04838872984453713,0.524067924013543
-0.16634579400576172,0.06482959594766026,0.07740253104954517,-0.023072633668085325,0.528450835128453
-0.14200010295368087,0.0552961181862821,-4.219882708215665e-05,0.00967368275752859,0.583380487053031
-0.06267516278603036,0.01461590794924886,0.0516320194646999,0.007934675571130883,0.573155116156676
-0.018202613463969234,-0.03593667664273108,0.018960163455396112,-0.08091410394684646,0.621175342787369
-0.12084492805577206,0.019697763350031396,-0.07060511711517406,-0.05864761808573545,0.650838524144778
-0.03113237567301674,0.028788349534029617,-0.04744747606937439,-0.02712387678305622,0.617229965447586
0.10981351465996085,-0.005077550916467962,0.16622547803734028,-0.0649547831275391,0.624223988471987
-0.034904022094851724,-0.039086061450316636,-0.014170502050228132,0.0002520904958943797,0.6613477531913
0.12484871000804723,0.12781608121125626,-0.04751182542151243,0.037424040227155286,0.615868893619095
-0.015179303598870372,-0.020990768553546216,-0.06026289756760811,-0.001242671807751771,0.617344676497918
0.07013509937378093,-0.07456371350692413,0.06907474648332171,-0.015768372682593224,0.654490483395439
-0.061862631283416104,-0.05246532005505747,0.0370173366730676,0.04719627597161279,0.608946292252553
0.07116503519965652,-0.09660552390645702,-0.0577683255687663,-0.022640616626228138,0.639985637085333
-0.050054961690500895,-0.028715297584468866,0.058925229489068,-0.03207141880385548,0.644765141610408
-0.010090527433724785,-0.04832368075076952,-0.037441748505590414,0.017177136163440625,0.675535859502616
-0.04133448939501656,-0.026797020554258845,0.03907749847590708,0.06681436872413454,0.760838717945218
0.02564094225084456,-0.08062742910645607,-0.033136822704161364,-0.06468920691635376,0.760645670741211
-0.002073454665088174,0.009981421978756889,-0.025071173282666774,-0.009920927266501692,0.704402669690177
0.10239803097888164,-0.08138430391120603,-0.09238459349444819,-0.08476823421805625,0.760017851229295
-0.04188075504848011,0.04022298557622268,0.02774391782881403,0.012738750870335595,0.747736128202406
0.037297007005115415,-0.05707417604655635,-0.00036472567400369204,0.020722433178698044,0.711239224373346
0.06316728135629256,-0.07223611488335925,-0.03083673316951945,0.004754838191692965,0.688238740774931
0.3370427455064953,0.189070230040862,-0.008206785134364654,-0.06195924426784006,0.743344997310101
-0.01846476081900775,-0.05001213091326948,-0.05590640949738414,0.03001275742875134,0.708228372152003
-0.006863692574878819,-0.06558189379666642,-0.038763027546939235,-6.357743033803508e-05,0.688209385099622
0.04735725419683221,-0.07769158326882568,0.003219097633440462,0.08982195576674226,0.795603917254815
0.09620943936052694,0.07179681482404032,-0.11627320895298392,0.09610807995688589,0.790844356631111
-0.013836252756746967,-0.021412759188329973,-0.07263105727927202,0.01901607910405742,0.79273917705262
0.34785042577400527,0.1401481994820837,-0.02699484412874264,-0.030164808804053492,0.849937607927801
0.17587502817042883,0.13038499170388135,-0.08676020103890138,0.07877693994232503,0.821174261430976
0.06516840609406827,-0.048934922275040246,-0.014887441372503231,0.15935880852315612,0.834529330866635
-0.05963420552146767,0.000522775860140072,-0.05012073068485899,0.04101390635892253,0.831597626239955
0.08233932377221373,-0.10100509425408773,-0.0731360276126307,-0.03415362288464147,0.816266354757549
0.05025091731995824,-0.0860895919757175,0.05365575543062052,0.00899688772222182,0.86503017195948
-0.04992920658567246,0.06774624692239493,0.09017966716960282,0.07580648183393243,0.881902489286965
0.028143508594801022,-0.07916714348723927,0.06848427209266661,0.04867233086083791,0.903464204554958
0.3377805862404473,0.1023545007288222,-0.031408906845593554,-0.08985504111792385,0.939327720058725
0.06718482152962021,-0.09617582928653667,-0.00029602678647348005,0.011531878840126365,0.92448548728436
0.07601644754822623,-0.14587681130957694,-0.052028645985959986,-0.06847240367158623,0.887351482017123
-0.05514252592934445,-0.04241381355999791,0.092002297426072,0.0350104057596849,0.91996911287191
-0.039697191427037225,-0.08864066778460293,-0.023984195129086776,0.01908777598340812,0.933838364986919
0.09845456667224746,-0.12092616438854861,0.01395955662684723,0.054321568927778015,0.916967103902241
0.020531962242863546,-0.08182803754355035,0.07997889362666517,0.03169820278511174,0.989257049841873
0.0962847684822599,-0.07617056381987447,0.03759707989769132,0.05073070930704682,0.942393705329992
0.020201620191097346,-0.022963765760803133,0.040155212253668325,-0.14531679470820438,1.0
0.10564212164866778,-0.11590104703782088,0.05187562760336144,0.07287888657009634,0.969984756266566
0.030937436253121606,-0.049712198247674706,0.010660917115036115,0.02525087723806765,0.976803852985145
0.10520496290965203,0.1509839412366233,0.0013080016423124257,0.11881113125208984,0.988429803727533
